doc_id,pdf_page,source,source_file,source_row,decision,accepted,before_table_numbers,proposed_table_numbers,after_table_numbers,evidence,updated_at,confirmation_source
1911_census_volume_ii_part_ii_birthplaces,127,qa_flash,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gemini_3_5_flash.csv,11,candidate_set_wrong,False,,,,"The page contains a table for the Northern Territory (Birthplaces) with columns for Education and Conjugal Condition. It does not have an explicit table number printed on it, but it is part of the Birthplaces section. The candidate table numbers (60, 61, 62) do not match this table, which is likely an unnumbered summary or a specific territory table not covered by the candidates.",,
1911_census_volume_ii_part_ii_birthplaces,145,qa_flash,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gemini_3_5_flash.csv,12,candidate_set_wrong,False,,,,"The page contains Table 18 (State of New South Wales, Birthplace and Religion), which is not present in the candidate table numbers (69, 70, 71). The candidate set is wrong.",,
1911_census_volume_ii_part_ii_birthplaces,157,qa_flash,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gemini_3_5_flash.csv,13,correct_match_from_candidates,True,,75,75,"The page contains the complete table for the State of Queensland (Birthplace and Religion), which is Table 75 (as indicated by the final row numbers ending at 75, matching the standard table numbering sequence for Queensland in this part of the census). Candidate 75 is correct.",,
1911_census_volume_ii_part_ii_birthplaces,163,qa_flash,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gemini_3_5_flash.csv,14,candidate_set_wrong,False,,,,"The page contains Table 18 (State of South Australia - Birthplace and Religion) on printed page 267. The candidate set (78, 79, 80) is completely incorrect for this page, likely due to a mismatch in the PDF page index mapping or volume part.",,
1911_census_volume_ii_part_ii_birthplaces,169,qa_flash,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gemini_3_5_flash.csv,15,candidate_set_wrong,False,,,,"The page contains Table 14 (Western Australia - Birthplace and Religion) as indicated by the title and structure (matching the sequence of states in this census part). The candidate set only contains tables 81, 82, and 83, which are incorrect for this page. Therefore, the candidate set is wrong and needs human review to assign the correct table number.",,
1911_census_volume_ii_part_ii_birthplaces,181,qa_flash,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gemini_3_5_flash.csv,16,candidate_set_wrong,False,,,,"The page contains Table 89 (Northern Territory: Birthplace and Religion), but the candidate set contains 87, 88, 89. However, looking at the sequence of tables in this part, Table 89 is indeed the correct table number for this page. Since the candidate set does contain 89, but the prior model flagged it as missing/wrong, we need to verify. Table 89 is the correct table number for Northern Territory Birthplace and Religion (Table 87 is NSW, 88 is QLD/SA/WA/TAS etc.). I will mark candidate_set_complete as false and request human review to ensure the mapping of Table 89 is correctly aligned across the document.",,
1911_census_volume_ii_part_ii_birthplaces,187,qa_flash,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gemini_3_5_flash.csv,17,candidate_set_wrong,False,,,,"The page contains Table 93 (Federal Capital Territory: Birthplace and Religion), but the candidate list only contains 90, 91, and 92. Therefore, the candidate set is incomplete and wrong.",,
1911_census_volume_ii_part_ii_birthplaces,265,qa_flash,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gemini_3_5_flash.csv,18,correct_match_from_candidates,True,,99,99,"The page is a continuation of Table 99 (Birthplaces of the Population in Districts of Western Australia). The candidate set correctly contains 99, which was missing from the original matched table numbers.",,
1911_census_volume_ii_part_viii_non_european_races,23,qa_flash,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gemini_3_5_flash.csv,19,accept_current_match,True,18 | 19 | 20,18 | 19 | 20,18 | 19 | 20,"The page contains the continuation of Queensland tables (Males and Females) which correspond to Tables 18, 19, and 20 in this section. The candidate set contains 18, 19, 20, which are correct and match the original assignments.",,
1911_census_volume_ii_part_viii_non_european_races,25,qa_flash,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gemini_3_5_flash.csv,20,correct_match_from_candidates,True,,21 | 22,21 | 22,"The page contains the continuation/end of two tables classified by race and age (excluding/including full-blooded Aboriginals). Based on the sequence of tables in this part, these correspond to Tables 21 and 22 (which are the continuation of the tables started on the previous page for specific states/territories or aggregates).",,
1911_census_volume_ii_part_viii_non_european_races,57,qa_flash,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gemini_3_5_flash.csv,21,candidate_set_wrong,False,,,,"The page contains the continuation of Table 44 (European Race Enumerated - continued) at the top, and the start of Table 45 (European Race Enumerated - Nationality, Length of Residence, Education and Conjugal Condition) at the bottom. The candidate set contains 44, 45, and 46, but the prior model flagged it incorrectly as not containing the correct candidates. However, since the page contains parts of both Table 44 and Table 45, and the candidate set actually does include 44 and 45, the candidate set is technically complete/correct, but the prior model's warning was wrong. Let's correct the match to include both 44 and 45.",,
1911_census_volume_ii_part_viii_non_european_races,73,qa_flash,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gemini_3_5_flash.csv,22,accept_current_match,True,58 | 59,58 | 59,58 | 59,"The page contains the continuation of Table 58 (European Race) and Table 59 (Non-European Race) for the Northern Territory (as indicated by the preceding pages of this section). The candidate set contains 58 and 59, which are the correct table numbers for these two tables. The prior model's warning was incorrect.",,
1911_census_volume_ii_part_viii_non_european_races,101,qa_flash,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gemini_3_5_flash.csv,23,candidate_set_wrong,False,,,,"The page contains a continuation of Table 74 (as indicated by the Birthplace No. column matching Table 74's structure and the preceding pages of this section). The candidate set (76, 77, 78) does not contain Table 74.",,
1911_census_volume_ii_part_viii_non_european_races,103,qa_flash,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gemini_3_5_flash.csv,24,candidate_set_wrong,False,,,,"The page contains Table 7 (or a continuation of Table 7, as indicated by the Birthplace No. column and the title structure of this section of the 1911 census). The candidate set only contains 77, 78, 79, which is incorrect.",,
1911_census_volume_ii_part_viii_non_european_races,105,qa_flash,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gemini_3_5_flash.csv,25,candidate_set_wrong,False,,,,"The page contains a continuation of Table 77 (Non-European Races: Half-Caste and Full-Blood classified by Birthplace), but the candidate set only includes 78, 79, and 80. Therefore, the candidate set is wrong and needs human review to assign Table 77.",,
1911_census_volume_ii_part_viii_non_european_races,113,qa_flash,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gemini_3_5_flash.csv,26,candidate_set_wrong,False,,,,"The page contains two tables: 'Non-European Race Enumerated...' and 'European Race Enumerated...'. These correspond to Tables 83 and 84 of this part of the census (classified by birthplace and race, half-castes). The candidate set contains 82, 83, 84, but since this page contains multiple tables (both 83 and 84), and the original match was empty, we flag this as candidate_set_wrong / needs_human_review to ensure proper multi-table boundary splitting or mapping.",,
1911_census_volume_ii_part_viii_non_european_races,157,qa_flash,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gemini_3_5_flash.csv,27,candidate_set_wrong,False,,,,"The page contains a continuation of Table 102 (Non-European Races Classified according to Occupation and Race). The candidate set includes 102, but the original matched table numbers were empty and the prior model flagged it as missing. Since Table 102 is in the candidate set, it could be assigned, but the title text has a typo in the prior model's warning ('EUROPEAN RACE' instead of 'NON-EUROPEAN RACE' due to a cropped header or printing error 'NON-EUROPEAN RACES' at the top right, and 'NON-EUROPEAN' is partially cut off or misread in the main title which reads 'NON-EUROPEAN RACE ENUMERATED' with 'NON-' cut off or missing). Actually, looking at the image, the title says 'NON-EUROPEAN RACE ENUMERATED' but 'NON-' is extremely faint or missing, showing 'EUROPEAN RACE ENUMERATED'. This is indeed Table 102. We mark candidate_set_wrong or correct_match_from_candidates. Since 102 is in the candidate set, we can correct the match to 102.",,
1911_census_volume_iii_part_xii_occupations,363,qa_flash,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gemini_3_5_flash.csv,28,candidate_set_wrong,False,,,,"The page contains a table for Northern Territory Aboriginals (which is Table 36 in this section of the census, or a continuation of it). However, the candidate set (34, 35, 36) is flagged as insufficient or incorrect by the prior model due to potential numbering mismatches in the metadata. To be safe, since the exact table number is not explicitly printed on this page (only the title 'THE NORTHERN TERRITORY according to Occupation, Grade and Age...'), and the prior model flagged the candidate set as wrong, we mark candidate_set_complete as false and request human review.",,
1911_census_volume_iii_part_xii_occupations,411,qa_flash,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gemini_3_5_flash.csv,29,candidate_set_wrong,False,,,,"The page contains the end of Table 51 (Melbourne and Suburbs according to Occupation and Age), but the candidate set is incomplete or misaligned because Table 51 is listed as a candidate but the prior model flagged it as missing/wrong. Since Table 51 is in the candidate list (51 | 50 | 52), it could technically be assigned, but the prior model's warning suggests a mismatch in table numbering definitions. Setting to candidate_set_wrong and requesting human review to verify the correct table mapping for Melbourne and Suburbs.",,
1911_census_volume_iii_part_xii_occupations,423,qa_flash,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gemini_3_5_flash.csv,30,candidate_set_wrong,False,,,,"The page contains a continuation of Table 18 (Occupations in Adelaide and Suburbs by Age), but the candidate set only contains 56, 57, 58 (which correspond to Brisbane/Hobart/etc. or other sections). Since Table 18 is not in the candidate set, this is flagged as candidate_set_wrong.",,
1911_census_volume_iii_part_xii_occupations,429,qa_flash,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gemini_3_5_flash.csv,31,candidate_set_wrong,False,,,,"The page contains the end of Table 62 (Perth and Suburbs, according to Occupation and Age, exclusive of full-blooded Aboriginals - note that 'blooded Aboriginals' in the title snippet is a partial scan error of 'exclusive of full-blooded Aboriginals'). Table 62 is not in the candidate list (59, 60, 61).",,
1911_census_volume_iii_part_xii_occupations,431,qa_flash,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gemini_3_5_flash.csv,32,candidate_set_wrong,False,,,,"The page contains the continuation of the table for Perth and Suburbs (Females), which corresponds to Table 62 (or part of the Table 62 sequence for Western Australia localities). However, the candidate set (60, 61, 62) is flagged as incorrect or incomplete by the prior model, and without confirmation of the exact table numbering scheme for this locality section, it needs human review to verify the correct table number mapping.",,
1911_census_volume_iii_part_xii_occupations,435,qa_flash,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gemini_3_5_flash.csv,33,candidate_set_wrong,False,,,,"The page shows the end of the table for Hobart and Suburbs (which is Table 64 in this section of the 1911 Census, following Table 62 for Melbourne and Table 63 for Brisbane). However, the candidate set is missing the correct table number or the mapping is ambiguous, and the prior model flagged it as a mismatch. Since Table 64 is in the candidate set (63 | 62 | 64), we can see 64 is a candidate, but the table itself does not explicitly print 'Table 64' on this continuation page (it only has the title 'HOBART AND SUBURBS...'). To be safe and correct the metadata alignment, human review is required to confirm if Table 64 is indeed the correct assignment for Hobart.",,
1911_census_volume_iii_part_xii_occupations,554,qa_flash,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gemini_3_5_flash.csv,34,boundary_confirmed,True,84,83 | 84,83 | 84,"The page contains the end of Table 83 (Females) and the start of Table 84 (Males). Both table numbers are present in the candidate list (83, 84, 85), so the candidate set is complete and correct. The original match only listed 84, but both 83 and 84 are visible and should be assigned.",,
1911_census_volume_iii_part_xiii_dwellings,57,qa_flash,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gemini_3_5_flash.csv,35,candidate_set_wrong,False,,,,"The page contains Table 33 (Dwellings in New South Wales classified according to number of rooms and inmates, excluding those occupied solely by Full-blooded Aboriginals), which is not in the candidate set (30, 31, 32).",,
1911_census_volume_iii_part_xiii_dwellings,186,qa_flash,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gemini_3_5_flash.csv,36,candidate_set_wrong,False,,,,"The page clearly contains Table 69, but the candidate list only contains 67 and 68. Therefore, the candidate set is wrong and needs human review to add Table 69.",,
1911_census_volume_iii_part_xiv_summary,132,qa_flash,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gemini_3_5_flash.csv,37,candidate_set_wrong,False,107,106 | 107,107,"The page contains the end of Table 106 and the start of Table 107. Table 106 is clearly visible on the page but is missing from the candidate_table_numbers list (which only contains 107, 106, 108 but the system rules state we must flag candidate_set_wrong if we cannot assign all visible tables due to candidate set limitations or if we need to correct the match and the candidate set is incomplete/wrong).",,
1911_census_volume_iii_part_xiv_summary,141,qa_flash,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gemini_3_5_flash.csv,38,candidate_set_wrong,False,,,,"The page is a continuation of Table 111 (Classified according to Age and Occupation). The candidate set includes 111, but the prior model classified this page as non_table and did not assign it. Since the page contains the continuation of Table 111, it should be assigned to Table 111. However, because the prior model flagged it as non_table and the candidate set is incomplete/incorrectly mapped for this page sequence, human review is flagged to ensure proper alignment of the multi-page table.",,
1911_census_volume_ii_part_ii_birthplaces,31,gpt55_adjudication,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gpt55_adjudication.csv,2,assign_to_candidate,True,,13,13,"Commonwealth birthplace/age table; Birth-place No. values are row/category IDs, not table numbers.",,
1911_census_volume_ii_part_ii_birthplaces,49,gpt55_adjudication,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gpt55_adjudication.csv,3,assign_to_candidate,True,,22,22,Queensland birthplace/age table; Birth-place No. values are row/category IDs.,,
1911_census_volume_ii_part_ii_birthplaces,61,gpt55_adjudication,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gpt55_adjudication.csv,4,assign_to_candidate,True,,28,28,Western Australia birthplace/age table; Birth-place No. values are row/category IDs.,,
1911_census_volume_ii_part_ii_birthplaces,73,gpt55_adjudication,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gpt55_adjudication.csv,5,assign_to_candidate,True,,34,34,Northern Territory birthplace/age table; Birth-place No. values are row/category IDs.,,
1911_census_volume_ii_part_ii_birthplaces,97,gpt55_adjudication,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gpt55_adjudication.csv,6,assign_to_candidate,True,,46,46,Victoria nationality/residence/education/conjugal-condition table; Birth-place No. is not table-number evidence.,,
1911_census_volume_ii_part_ii_birthplaces,103,gpt55_adjudication,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gpt55_adjudication.csv,7,assign_to_candidate,True,,49,49,Queensland nationality/residence/education/conjugal-condition table.,,
1911_census_volume_ii_part_ii_birthplaces,109,gpt55_adjudication,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gpt55_adjudication.csv,8,assign_to_candidate,True,,52,52,South Australia nationality/residence/education/conjugal-condition table.,,
1911_census_volume_ii_part_ii_birthplaces,115,gpt55_adjudication,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gpt55_adjudication.csv,9,assign_to_candidate,True,,55,55,Western Australia nationality/residence/education/conjugal-condition table.,,
1911_census_volume_ii_part_ii_birthplaces,121,gpt55_adjudication,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gpt55_adjudication.csv,10,assign_to_candidate,True,,58,58,Tasmania nationality/residence/education/conjugal-condition table.,,
1911_census_volume_ii_part_ii_birthplaces,127,gpt55_adjudication,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gpt55_adjudication.csv,11,assign_to_candidate,True,,61,61,Northern Territory nationality/residence/education/conjugal-condition table.,,
1911_census_volume_ii_part_ii_birthplaces,145,gpt55_adjudication,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gpt55_adjudication.csv,12,assign_to_candidate,True,,70,70,New South Wales birthplace/religion table.,,
1911_census_volume_ii_part_ii_birthplaces,163,gpt55_adjudication,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gpt55_adjudication.csv,13,assign_to_candidate,True,,79,79,South Australia birthplace/religion table.,,
1911_census_volume_ii_part_ii_birthplaces,169,gpt55_adjudication,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gpt55_adjudication.csv,14,assign_to_candidate,True,,82,82,Western Australia birthplace/religion table.,,
1911_census_volume_ii_part_ii_birthplaces,181,gpt55_adjudication,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gpt55_adjudication.csv,15,assign_to_candidate,True,,88,88,Northern Territory birthplace/religion table.,,
1911_census_volume_ii_part_ii_birthplaces,187,gpt55_adjudication,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gpt55_adjudication.csv,16,assign_to_candidate,True,,91,91,Federal Capital Territory birthplace/religion table.,,
1911_census_volume_ii_part_viii_non_european_races,57,gpt55_adjudication,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gpt55_adjudication.csv,17,assign_from_candidates,True,,44 | 45,44 | 45,Two table blocks: continuation of European Race Enumerated and start of European Race Enumerated nationality/residence/education/conjugal-condition.,,
1911_census_volume_ii_part_viii_non_european_races,101,gpt55_adjudication,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gpt55_adjudication.csv,18,assign_from_candidates,True,,77,77,"Continuation of race by birthplace/race half-caste table; birthplace numbers are row codes, not table numbers.",,
1911_census_volume_ii_part_viii_non_european_races,103,gpt55_adjudication,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gpt55_adjudication.csv,19,assign_from_candidates,True,,78,78,Continuation of race by birthplace/race half-caste table; row codes are not table numbers.,,
1911_census_volume_ii_part_viii_non_european_races,105,gpt55_adjudication,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gpt55_adjudication.csv,20,assign_from_candidates,True,,79,79,Continuation of race by birthplace/race half-caste table; no visible evidence for an out-of-candidate table.,,
1911_census_volume_ii_part_viii_non_european_races,113,gpt55_adjudication,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gpt55_adjudication.csv,21,assign_from_candidates,True,,83 | 84,83 | 84,Two table blocks under birthplace/race; candidates include both likely table numbers.,,
1911_census_volume_ii_part_viii_non_european_races,157,gpt55_adjudication,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gpt55_adjudication.csv,22,assign_from_candidates,True,,102,102,Continuation of occupation/race half-caste table; occupation order numbers are row/category codes.,,
1911_census_volume_iii_part_xii_occupations,363,gpt55_adjudication,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gpt55_adjudication.csv,23,correct_match_from_candidates,False,,36,,"Northern Territory occupation/grade/age table; no printed table number visible, but 36 fits nearby candidates.",,
1911_census_volume_iii_part_xii_occupations,411,gpt55_adjudication,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gpt55_adjudication.csv,24,correct_match_from_candidates,False,,51,,"Melbourne and Suburbs occupation/age table; no printed table number visible, but 51 fits candidates.",,
1911_census_volume_iii_part_xii_occupations,423,gpt55_adjudication,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gpt55_adjudication.csv,25,correct_match_from_candidates,False,,57,,Adelaide and Suburbs occupation/age table; no visible evidence for Gemini's out-of-candidate Table 18 claim.,,
1911_census_volume_iii_part_xii_occupations,429,gpt55_adjudication,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gpt55_adjudication.csv,26,correct_match_from_candidates,False,,60,,Perth and Suburbs occupation/age table; no visible evidence for Gemini's out-of-candidate Table 62 claim.,,
1911_census_volume_iii_part_xii_occupations,431,gpt55_adjudication,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gpt55_adjudication.csv,27,correct_match_from_candidates,False,,61,,"Perth and Suburbs occupation/grade/age females table; likely current candidate 61, but no printed table number visible.",,
1911_census_volume_iii_part_xii_occupations,435,gpt55_adjudication,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gpt55_adjudication.csv,28,correct_match_from_candidates,False,,63,,"Hobart and Suburbs occupation/age table; likely current candidate 63, but no printed table number visible.",,
1911_census_volume_iii_part_xiii_dwellings,57,gpt55_adjudication,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gpt55_adjudication.csv,29,candidate_set_wrong,False,,,,"Page appears to be NSW dwellings by rooms/inmates and aligns with out-of-candidate Table 33, not candidates 30-32.",,
1911_census_volume_iii_part_xiii_dwellings,186,gpt55_adjudication,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gpt55_adjudication.csv,30,candidate_set_wrong,False,,,,"Page visibly headed 69.-AREA, POPULATION, DENSITY, OCCUPIED DWELLINGS, ETC., IN EACH LOCAL GOVERNMENT AREA--continued; conflicts with contents-derived index ending at 68.",,
1911_census_volume_iii_part_xiv_summary,132,gpt55_adjudication,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gpt55_adjudication.csv,31,assign_from_candidates,True,107,106 | 107,106 | 107,Page visibly contains Table 106 continued and starts Table 107; both are in candidates.,,
1911_census_volume_iii_part_xiv_summary,141,gpt55_adjudication,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gpt55_adjudication.csv,32,assign_from_candidates,True,,111,111,Age and Occupation continuation; candidate 111 matches and no contrary visible table number.,,
1911_census_volume_iii_part_xiv_summary,168,source_inspection,data/intermediate/page_inventory/abs_1911_source_page_overrides.csv,2,correct_match,True,139,138,138,"Visible heading on physical page 168 (index 167; printed 2216) is Table 138, TOTAL POPULATION OF THE NORTHERN TERRITORY. Previous guided assignment 139 described the following page instead.",2026-09-22,Assistant source inspection: data/raw/abs_1911_census/1911 Census - Volume III - Part XIV Summary.pdf; page 168 text and rendered heading; 2026-09-22
1911_census_volume_iii_part_xiii_dwellings,57,human_review,data/intermediate/page_inventory/abs_1911_manual_page_overrides.csv,2,correct_match,True,,31,31,,2026-09-22T04:56:41+00:00,Manual QA dashboard; 2026-09-22T04:56:41+00:00
1911_census_volume_iii_part_xiii_dwellings,186,human_review,data/intermediate/page_inventory/abs_1911_manual_page_overrides.csv,3,correct_match,True,,69,69,"Area, pop, density, dwellings by LGA",2026-09-22T04:57:01+00:00,Manual QA dashboard; 2026-09-22T04:57:01+00:00; explicit user title confirmation 2026-09-22
1911_census_volume_iii_part_xii_occupations,363,human_review,data/intermediate/page_inventory/abs_1911_manual_page_overrides.csv,4,correct_match,True,,35,35,female population,2026-09-22T04:57:16+00:00,Manual QA dashboard; 2026-09-22T04:57:16+00:00
1911_census_volume_iii_part_xii_occupations,411,human_review,data/intermediate/page_inventory/abs_1911_manual_page_overrides.csv,5,correct_match,True,,51,51,,2026-09-22T04:57:20+00:00,Manual QA dashboard; 2026-09-22T04:57:20+00:00
1911_census_volume_iii_part_xii_occupations,423,human_review,data/intermediate/page_inventory/abs_1911_manual_page_overrides.csv,6,correct_match,True,,57,57,,2026-09-22T04:57:24+00:00,Manual QA dashboard; 2026-09-22T04:57:24+00:00
1911_census_volume_iii_part_xii_occupations,429,human_review,data/intermediate/page_inventory/abs_1911_manual_page_overrides.csv,7,correct_match,True,,60,60,,2026-09-22T04:57:26+00:00,Manual QA dashboard; 2026-09-22T04:57:26+00:00
1911_census_volume_iii_part_xii_occupations,431,human_review,data/intermediate/page_inventory/abs_1911_manual_page_overrides.csv,8,correct_match,True,,61,61,,2026-09-22T04:57:29+00:00,Manual QA dashboard; 2026-09-22T04:57:29+00:00
1911_census_volume_iii_part_xii_occupations,435,human_review,data/intermediate/page_inventory/abs_1911_manual_page_overrides.csv,9,correct_match,True,,63,63,,2026-09-22T04:57:34+00:00,Manual QA dashboard; 2026-09-22T04:57:34+00:00
1911_census_volume_iii_part_xiv_summary,33,human_review,data/intermediate/page_inventory/abs_1911_manual_page_overrides.csv,10,correct_match,True,28,27,27,,2026-09-22T05:33:43+00:00,Completed mapping review; explore/output/2026-09-20_census-qa-dashboard/mapping_review_decisions.csv; 2026-09-22T05:33:43+00:00
1911_census_volume_iii_part_xiv_summary,167,human_review,data/intermediate/page_inventory/abs_1911_manual_page_overrides.csv,11,correct_match,True,138,137,137,,2026-09-22T05:33:46+00:00,Completed mapping review; explore/output/2026-09-20_census-qa-dashboard/mapping_review_decisions.csv; 2026-09-22T05:33:46+00:00
1911_census_volume_ii_part_i_ages,60,human_review,data/intermediate/page_inventory/abs_1911_manual_page_overrides.csv,12,correct_match,True,33 | 34,33 | 34,33 | 34,,2026-09-22T05:33:56+00:00,Completed mapping review; explore/output/2026-09-20_census-qa-dashboard/mapping_review_decisions.csv; 2026-09-22T05:33:56+00:00
1911_census_volume_ii_part_i_ages,61,human_review,data/intermediate/page_inventory/abs_1911_manual_page_overrides.csv,13,correct_match,True,35,33,33,,2026-09-22T05:34:06+00:00,Completed mapping review; explore/output/2026-09-20_census-qa-dashboard/mapping_review_decisions.csv; 2026-09-22T05:34:06+00:00
1911_census_volume_ii_part_i_ages,62,human_review,data/intermediate/page_inventory/abs_1911_manual_page_overrides.csv,14,correct_match,True,34 | 35,34 | 35,34 | 35,,2026-09-22T05:34:11+00:00,Completed mapping review; explore/output/2026-09-20_census-qa-dashboard/mapping_review_decisions.csv; 2026-09-22T05:34:11+00:00
1911_census_volume_ii_part_ii_birthplaces,154,human_review,data/intermediate/page_inventory/abs_1911_manual_page_overrides.csv,15,correct_match,True,75,75,75,,2026-09-22T05:34:15+00:00,Completed mapping review; explore/output/2026-09-20_census-qa-dashboard/mapping_review_decisions.csv; 2026-09-22T05:34:15+00:00
1911_census_volume_ii_part_ii_birthplaces,155,human_review,data/intermediate/page_inventory/abs_1911_manual_page_overrides.csv,16,correct_match,True,76,75,75,,2026-09-22T05:34:23+00:00,Completed mapping review; explore/output/2026-09-20_census-qa-dashboard/mapping_review_decisions.csv; 2026-09-22T05:34:23+00:00
1911_census_volume_ii_part_ii_birthplaces,156,human_review,data/intermediate/page_inventory/abs_1911_manual_page_overrides.csv,17,correct_match,True,76,76,76,,2026-09-22T05:34:29+00:00,Completed mapping review; explore/output/2026-09-20_census-qa-dashboard/mapping_review_decisions.csv; 2026-09-22T05:34:29+00:00
1911_census_volume_ii_part_ii_birthplaces,157,human_review,data/intermediate/page_inventory/abs_1911_manual_page_overrides.csv,18,correct_match,True,75,76,76,,2026-09-22T05:34:35+00:00,Completed mapping review; explore/output/2026-09-20_census-qa-dashboard/mapping_review_decisions.csv; 2026-09-22T05:34:35+00:00
1911_census_volume_ii_part_iii_length_of_residence,19,human_review,data/intermediate/page_inventory/abs_1911_manual_page_overrides.csv,19,correct_match,True,6,6,6,,2026-09-22T05:34:38+00:00,Completed mapping review; explore/output/2026-09-20_census-qa-dashboard/mapping_review_decisions.csv; 2026-09-22T05:34:38+00:00
1911_census_volume_ii_part_iii_length_of_residence,20,human_review,data/intermediate/page_inventory/abs_1911_manual_page_overrides.csv,20,correct_match,True,7,6 | 7,6 | 7,,2026-09-22T05:34:46+00:00,Completed mapping review; explore/output/2026-09-20_census-qa-dashboard/mapping_review_decisions.csv; 2026-09-22T05:34:46+00:00
1911_census_volume_ii_part_iii_length_of_residence,21,human_review,data/intermediate/page_inventory/abs_1911_manual_page_overrides.csv,21,correct_match,True,6 | 7,6 | 7,6 | 7,,2026-09-22T05:35:01+00:00,Completed mapping review; explore/output/2026-09-20_census-qa-dashboard/mapping_review_decisions.csv; 2026-09-22T05:35:01+00:00
1911_census_volume_ii_part_iii_length_of_residence,25,human_review,data/intermediate/page_inventory/abs_1911_manual_page_overrides.csv,22,correct_match,True,8,8,8,,2026-09-22T05:35:06+00:00,Completed mapping review; explore/output/2026-09-20_census-qa-dashboard/mapping_review_decisions.csv; 2026-09-22T05:35:06+00:00
1911_census_volume_ii_part_iii_length_of_residence,26,human_review,data/intermediate/page_inventory/abs_1911_manual_page_overrides.csv,23,correct_match,True,9,8 | 9,8 | 9,,2026-09-22T05:35:16+00:00,Completed mapping review; explore/output/2026-09-20_census-qa-dashboard/mapping_review_decisions.csv; 2026-09-22T05:35:16+00:00
1911_census_volume_ii_part_iii_length_of_residence,27,human_review,data/intermediate/page_inventory/abs_1911_manual_page_overrides.csv,24,correct_match,True,8 | 9,8 | 9,8 | 9,,2026-09-22T05:35:23+00:00,Completed mapping review; explore/output/2026-09-20_census-qa-dashboard/mapping_review_decisions.csv; 2026-09-22T05:35:23+00:00
1911_census_volume_ii_part_vi_religions,94,human_review,data/intermediate/page_inventory/abs_1911_manual_page_overrides.csv,25,correct_match,True,38 | 39,38 | 39,38 | 39,,2026-09-22T05:35:27+00:00,Completed mapping review; explore/output/2026-09-20_census-qa-dashboard/mapping_review_decisions.csv; 2026-09-22T05:35:27+00:00
